lag_s,rho
0.0139453122821043,0.0453584781219655
0.0139648435317992,0.0415511155395871
0.013984374781494,0.0379308098725727
0.0140039060311888,0.0345366133198343
0.0140234372808836,0.0309232858576167
0.0140429685305785,0.0272434373174809
0.0140624997802733,0.0238697972876926
0.0140820310299681,0.0203367033589903
0.0141015622796629,0.016793807648266
0.0141210935293578,0.0134362122982865
0.0141406247790526,0.0100694039015446
0.0141601560287474,0.00678976030435277
0.0141796872784422,0.00352904852241308
0.0141992185281371,0.00030512051986063
0.0142187497778319,-0.00293994713612063
0.0142382810275267,-0.00612369481096128
0.0142578122772215,-0.00913231299003268
0.0142773435269164,-0.0120535160853979
0.0142968747766112,-0.0149934774078005
0.014316406026306,-0.0179622230862274
0.0143359372760008,-0.0208447362559553
0.0143554685256957,-0.0236298842453355
0.0143749997753905,-0.0263197322558557
0.0143945310250853,-0.0289802750783488
0.0144140622747801,-0.0315614483053809
0.014433593524475,-0.0341220100687725
0.0144531247741698,-0.0366849773397846
0.0144726560238646,-0.0390632480022743
0.0144921872735594,-0.041298351635357
0.0145117185232542,-0.0436187274993988
0.0145312497729491,-0.0459310329446872
0.0145507810226439,-0.048126956851445
0.0145703122723387,-0.0501710040845539
0.0145898435220335,-0.0521087842003863
0.0146093747717284,-0.0541267599271549
0.0146289060214232,-0.0560734653809533
0.014648437271118,-0.0578518569039065
0.0146679685208128,-0.0596108132852662
0.0146874997705077,-0.0613758117627047
0.0147070310202025,-0.062982779237155
0.0147265622698973,-0.0644411566484836
0.0147460935195921,-0.0659182360594384
0.014765624769287,-0.0674049684140242
0.0147851560189818,-0.0687965099072556
0.0148046872686766,-0.069975691452288
0.0148242185183714,-0.0710845439214283
0.0148437497680663,-0.0722091825305653
0.0148632810177611,-0.0733259874469606
0.0148828122674559,-0.0743431494520949
0.0149023435171507,-0.075166578759619
0.0149218747668456,-0.0759144993209071
0.0149414060165404,-0.0766356436771527
0.0149609372662352,-0.0772609162216208
0.01498046851593,-0.0778501042265729
0.0149999997656248,-0.0784387825097729
0.0150195310153197,-0.0787811535607393
0.0150390622650145,-0.0789404129764937
0.0150585935147093,-0.0791885698474552
0.0150781247644041,-0.0794435652852597
0.015097656014099,-0.0795152919562617
0.0151171872637938,-0.0793708448331408
0.0151367185134886,-0.0792134239438698
