window_size_px,row_index,col_index,x_mm,y_mm,vx_image_ms,vy_image_ms,u_streamwise_ms,v_normal_ms,speed_ms
16,2,2,2.66640950222548,134.209278278683,-9.00814021022122,0,9.00814021022122,0,9.00814021022122
16,3,2,2.66640950222548,132.431671943866,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
16,4,2,2.66640950222548,130.654065609049,9.00814021022122,-10.5094969119248,-9.00814021022122,-10.5094969119248,13.8418248576104
16,5,2,2.66640950222548,128.876459274232,0,-4.50407010511061,-0,-4.50407010511061,4.50407010511061
16,6,2,2.66640950222548,127.098852939415,0,-1.50135670170354,-0,-1.50135670170354,1.50135670170354
16,7,2,2.66640950222548,125.321246604598,0,0,-0,0,0
16,8,2,2.66640950222548,123.543640269781,0,0,-0,0,0
16,9,2,2.66640950222548,121.766033934964,0,0,-0,0,0
16,10,2,2.66640950222548,119.988427600147,0,1.50135670170354,-0,1.50135670170354,1.50135670170354
16,11,2,2.66640950222548,118.21082126533,-1.50135670170354,0,1.50135670170354,0,1.50135670170354
16,12,2,2.66640950222548,116.433214930513,0,0,-0,0,0
16,13,2,2.66640950222548,114.655608595696,0,0,-0,0,0
16,14,2,2.66640950222548,112.878002260879,0,0,-0,0,0
16,15,2,2.66640950222548,111.100395926062,0,0,-0,0,0
16,16,2,2.66640950222548,109.322789591245,0,3.00271340340707,-0,3.00271340340707,3.00271340340707
16,17,2,2.66640950222548,107.545183256428,0,0,-0,0,0
16,18,2,2.66640950222548,105.767576921611,-1.50135670170354,0,1.50135670170354,0,1.50135670170354
16,19,2,2.66640950222548,103.989970586794,0,-3.00271340340707,-0,-3.00271340340707,3.00271340340707
16,20,2,2.66640950222548,102.212364251977,-1.50135670170354,0,1.50135670170354,0,1.50135670170354
16,21,2,2.66640950222548,100.43475791716,0,6.00542680681415,-0,6.00542680681415,6.00542680681415
16,22,2,2.66640950222548,98.6571515823428,0,0,-0,0,0
16,23,2,2.66640950222548,96.8795452475258,1.50135670170354,-9.00814021022122,-1.50135670170354,-9.00814021022122,9.1323962897344
16,24,2,2.66640950222548,95.1019389127089,-12.0108536136283,-3.00271340340707,12.0108536136283,-3.00271340340707,12.3805045257053
16,25,2,2.66640950222548,93.3243325778919,0,1.50135670170354,-0,1.50135670170354,1.50135670170354
16,26,2,2.66640950222548,91.5467262430749,4.50407010511061,1.50135670170354,-4.50407010511061,1.50135670170354,4.74770675774118
16,27,2,2.66640950222548,89.7691199082579,-7.50678350851768,-6.00542680681415,7.50678350851768,-6.00542680681415,9.61337348571016
16,28,2,2.66640950222548,87.9915135734409,-4.50407010511061,-7.50678350851768,4.50407010511061,-7.50678350851768,8.75433870463693
16,29,2,2.66640950222548,86.2139072386239,1.50135670170354,-1.50135670170354,-1.50135670170354,-1.50135670170354,2.12323900950888
16,30,2,2.66640950222548,84.4363009038069,-1.50135670170354,-6.00542680681415,1.50135670170354,-6.00542680681415,6.19025226285263
16,31,2,2.66640950222548,82.6586945689899,4.50407010511061,3.00271340340707,-4.50407010511061,3.00271340340707,5.4132185707536
16,32,2,2.66640950222548,80.8810882341729,4.50407010511061,12.0108536136283,-4.50407010511061,12.0108536136283,12.8275972824126
16,33,2,2.66640950222548,79.103481899356,-4.50407010511061,-6.00542680681415,4.50407010511061,-6.00542680681415,7.50678350851769
16,34,2,2.66640950222548,77.325875564539,-3.00271340340707,-4.50407010511061,3.00271340340707,-4.50407010511061,5.4132185707536
16,35,2,2.66640950222548,75.548269229722,-3.00271340340707,-6.00542680681415,3.00271340340707,-6.00542680681415,6.71427128696797
16,36,2,2.66640950222548,73.770662894905,-1.50135670170354,-7.50678350851768,1.50135670170354,-7.50678350851768,7.65544711884964
16,37,2,2.66640950222548,71.993056560088,0,-1.50135670170354,-0,-1.50135670170354,1.50135670170354
16,38,2,2.66640950222548,70.215450225271,-1.50135670170354,0,1.50135670170354,0,1.50135670170354
16,39,2,2.66640950222548,68.437843890454,0,0,-0,0,0
16,40,2,2.66640950222548,66.6602375556371,-1.50135670170354,-3.00271340340707,1.50135670170354,-3.00271340340707,3.35713564348398
16,41,2,2.66640950222548,64.8826312208201,-1.50135670170354,-3.00271340340707,1.50135670170354,-3.00271340340707,3.35713564348398
16,42,2,2.66640950222548,63.1050248860031,-6.00542680681415,-4.50407010511061,6.00542680681415,-4.50407010511061,7.50678350851769
16,43,2,2.66640950222548,61.3274185511861,0,3.00271340340707,-0,3.00271340340707,3.00271340340707
16,44,2,2.66640950222548,59.5498122163691,1.50135670170354,1.50135670170354,-1.50135670170354,1.50135670170354,2.12323900950888
16,45,2,2.66640950222548,57.7722058815521,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
16,46,2,2.66640950222548,55.9945995467351,-9.00814021022122,-3.00271340340707,9.00814021022122,-3.00271340340707,9.49541351548235
16,47,2,2.66640950222548,54.2169932119181,-9.00814021022122,-3.00271340340707,9.00814021022122,-3.00271340340707,9.49541351548235
16,48,2,2.66640950222548,52.4393868771011,-9.00814021022122,-3.00271340340707,9.00814021022122,-3.00271340340707,9.49541351548235
16,49,2,2.66640950222548,50.6617805422842,-9.00814021022122,-3.00271340340707,9.00814021022122,-3.00271340340707,9.49541351548235
16,50,2,2.66640950222548,48.8841742074672,-10.5094969119248,-3.00271340340707,10.5094969119248,-3.00271340340707,10.9300417714095
16,51,2,2.66640950222548,47.1065678726502,-9.00814021022122,-1.50135670170354,9.00814021022122,-1.50135670170354,9.1323962897344
