x_mm,y_mm,y_relative_mm,davis_u_streamwise_ms,davis_v_normal_ms,self_u_streamwise_ms,self_v_normal_ms,difference_u_ms,difference_v_ms,valid
6.7772004604,1.3339035511,-53.6660964489,11.0633413754,-0.8451565091,10.5094969119248,1.50135670170354,-0.553844463475238,2.34651321080354,1
6.7772004604,-2.2216484547,-57.2216484547,11.2078952039,-0.8535233462,10.5094969119248,1.50135670170354,-0.698398291975238,2.35488004790354,1
6.7772004604,-5.7772004604,-60.7772004604,11.217174904,-0.7798943207,10.5094969119248,0,-0.707677992075238,0.7798943207,1
10.3327524662,125.778223753,70.778223753,-0,-0,-0,0,0,0,0
10.3327524662,122.2226717472,67.2226717472,9.5008907538,0.8747289752,-0,3.00271340340707,-9.5008907538,2.12798442820707,1
10.3327524662,118.6671197414,63.6671197414,9.7830176937,1.2197525353,-0,4.50407010511061,-9.7830176937,3.28431756981061,1
10.3327524662,115.1115677357,60.1115677357,9.9393127306,1.0379173809,-0,0,-9.9393127306,-1.0379173809,1
10.3327524662,111.5560157299,56.5560157299,9.2500889771,1.0319819813,-1.50135670170354,-3.00271340340707,-10.7514456788035,-4.03469538470707,1
10.3327524662,108.0004637241,53.0004637241,8.7910312842,0.8422596904,-0,0,-8.7910312842,-0.8422596904,1
10.3327524662,104.4449117184,49.4449117184,9.705937688,1.0998818069,-0,7.50678350851768,-9.705937688,6.40690170161768,1
10.3327524662,100.8893597126,45.8893597126,10.0053195289,1.1888383395,9.00814021022122,-1.50135670170354,-0.997179318678777,-2.69019504120354,1
10.3327524662,97.3338077068,42.3338077068,9.3690948125,1.4105373271,9.00814021022122,-1.50135670170354,-0.360954602278778,-2.91189402880354,1
10.3327524662,93.7782557011,38.7782557011,9.8233612275,0.7663452855,9.00814021022122,-1.50135670170354,-0.815221017278777,-2.26770198720354,1
10.3327524662,90.2227036953,35.2227036953,9.0318953835,1.6574041273,9.00814021022122,-1.50135670170354,-0.0237551732787775,-3.15876082900354,1
10.3327524662,86.6671516895,31.6671516895,9.264090506,1.2671927736,9.00814021022122,-1.50135670170354,-0.255950295778778,-2.76854947530354,1
10.3327524662,83.1115996838,28.1115996838,8.8090995283,1.2307469859,9.00814021022122,-1.50135670170354,0.199040681921222,-2.73210368760354,1
10.3327524662,79.556047678,24.556047678,8.7129045289,1.4882602748,9.00814021022122,-1.50135670170354,0.295235681321223,-2.98961697650354,1
10.3327524662,76.0004956722,21.0004956722,8.8886567937,2.1499363282,9.00814021022122,-3.00271340340707,0.119483416521224,-5.15264973160707,1
10.3327524662,72.4449436665,17.4449436665,9.0899090815,2.3700215171,-0,0,-9.0899090815,-2.3700215171,1
10.3327524662,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
10.3327524662,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
10.3327524662,61.7782876492,6.7782876492,-0,-0,-0,0,0,0,0
10.3327524662,58.2227356434,3.2227356434,-0,-0,-0,0,0,0,0
10.3327524662,54.6671836376,-0.332816362400003,-0,-0,-0,0,0,0,0
10.3327524662,51.1116316319,-3.8883683681,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
10.3327524662,47.5560796261,-7.4439203739,11.3664985314,-1.5960425488,12.0108536136283,1.50135670170354,0.644355082228298,3.09739925050354,1
10.3327524662,44.0005276203,-10.9994723797,11.820353263,-2.4125272834,12.0108536136283,3.00271340340707,0.190500350628298,5.41524068680707,1
10.3327524662,40.4449756145,-14.5550243855,11.8262564439,-2.1067045674,12.0108536136283,1.50135670170354,0.184597169728297,3.60806126910354,1
10.3327524662,36.8894236088,-18.1105763912,11.6094131716,-1.5043925333,12.0108536136283,1.50135670170354,0.401440442028298,3.00574923500354,1
10.3327524662,33.333871603,-21.666128397,11.4514771291,-1.6622412273,12.0108536136283,1.50135670170354,0.559376484528297,3.16359792900354,1
10.3327524662,29.7783195972,-25.2216804028,11.1274823532,-1.0429950472,12.0108536136283,1.50135670170354,0.883371260428298,2.54435174890354,1
10.3327524662,26.2227675915,-28.7772324085,11.5390146072,-1.5745748744,12.0108536136283,1.50135670170354,0.471839006428297,3.07593157610354,1
10.3327524662,22.6672155857,-32.3327844143,11.3274244141,-1.2125541629,12.0108536136283,1.50135670170354,0.683429199528298,2.71391086460354,1
10.3327524662,19.1116635799,-35.8883364201,11.3031701806,-1.2878499688,12.0108536136283,1.50135670170354,0.707683433028297,2.78920667050354,1
10.3327524662,15.5561115742,-39.4438884258,10.8982986048,-1.2040212205,10.5094969119248,1.50135670170354,-0.388801692875239,2.70537792220354,1
10.3327524662,12.0005595684,-42.9994404316,11.2356569794,-0.9113265487,10.5094969119248,1.50135670170354,-0.726160067475238,2.41268325040354,1
10.3327524662,8.4450075626,-46.5549924374,10.8720167414,-0.8565017855,10.5094969119248,1.50135670170354,-0.362519829475238,2.35785848720354,1
10.3327524662,4.8894555569,-50.1105444431,10.9932349272,-1.042211775,10.5094969119248,1.50135670170354,-0.483738015275238,2.54356847670354,1
10.3327524662,1.3339035511,-53.6660964489,11.0893497379,-1.1880765464,10.5094969119248,1.50135670170354,-0.579852825975237,2.68943324810354,1
10.3327524662,-2.2216484547,-57.2216484547,10.9588783429,-0.5845702727,10.5094969119248,0,-0.449381430975238,0.5845702727,1
10.3327524662,-5.7772004604,-60.7772004604,10.9015483972,-0.8146676001,10.5094969119248,1.50135670170354,-0.392051485275237,2.31602430180354,1
13.888304472,125.778223753,70.778223753,-0,-0,-0,0,0,0,0
13.888304472,122.2226717472,67.2226717472,-0,-0,-0,0,0,0,0
13.888304472,118.6671197414,63.6671197414,-0,-0,-0,0,0,0,0
13.888304472,115.1115677357,60.1115677357,-0,-0,-0,0,0,0,0
13.888304472,111.5560157299,56.5560157299,-0,-0,-0,0,0,0,0
13.888304472,108.0004637241,53.0004637241,-0,-0,-0,0,0,0,0
13.888304472,104.4449117184,49.4449117184,-0,-0,-0,0,0,0,0
13.888304472,100.8893597126,45.8893597126,-0,-0,-0,1.50135670170354,0,1.50135670170354,0
13.888304472,97.3338077068,42.3338077068,8.9351376309,1.5770607257,-0,-4.50407010511061,-8.9351376309,-6.08113083081061,1
13.888304472,93.7782557011,38.7782557011,9.5783516561,0.9885182459,9.00814021022122,-1.50135670170354,-0.570211445878778,-2.48987494760354,1
13.888304472,90.2227036953,35.2227036953,9.2540225218,1.1138332178,9.00814021022122,-1.50135670170354,-0.245882311578777,-2.61518991950354,1
13.888304472,86.6671516895,31.6671516895,8.747019115,1.0927564635,9.00814021022122,-1.50135670170354,0.261121095221222,-2.59411316520354,1
13.888304472,83.1115996838,28.1115996838,8.466427217,1.3738724523,9.00814021022122,-1.50135670170354,0.541712993221223,-2.87522915400354,1
13.888304472,79.556047678,24.556047678,8.1837389559,1.1354870446,9.00814021022122,-1.50135670170354,0.824401254321224,-2.63684374630354,1
13.888304472,76.0004956722,21.0004956722,8.970734277,1.9589983185,9.00814021022122,-1.50135670170354,0.0374059332212227,-3.46035502020354,1
13.888304472,72.4449436665,17.4449436665,-0,-0,7.50678350851768,-1.50135670170354,7.50678350851768,-1.50135670170354,0
13.888304472,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
13.888304472,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
13.888304472,61.7782876492,6.7782876492,-0,-0,-3.00271340340707,1.50135670170354,-3.00271340340707,1.50135670170354,0
13.888304472,58.2227356434,3.2227356434,-0,-0,-0,0,0,0,0
13.888304472,54.6671836376,-0.332816362400003,-0,-0,-0,0,0,0,0
13.888304472,51.1116316319,-3.8883683681,-0,-0,-1.50135670170354,1.50135670170354,-1.50135670170354,1.50135670170354,0
13.888304472,47.5560796261,-7.4439203739,11.9137745908,-2.0860101416,12.0108536136283,3.00271340340707,0.0970790228282983,5.08872354500707,1
13.888304472,44.0005276203,-10.9994723797,12.1752443354,-1.7656646699,12.0108536136283,1.50135670170354,-0.164390721771703,3.26702137160354,1
13.888304472,40.4449756145,-14.5550243855,11.9100737367,-2.1424028813,12.0108536136283,1.50135670170354,0.100779876928298,3.64375958300354,1
13.888304472,36.8894236088,-18.1105763912,11.6567302629,-1.8323588003,12.0108536136283,1.50135670170354,0.354123350728297,3.33371550200354,1
13.888304472,33.333871603,-21.666128397,11.3034601489,-1.8138008321,12.0108536136283,1.50135670170354,0.707393464728298,3.31515753380354,1
13.888304472,29.7783195972,-25.2216804028,11.5148541659,-2.0249865015,12.0108536136283,1.50135670170354,0.495999447728298,3.52634320320354,1
13.888304472,26.2227675915,-28.7772324085,11.5083560131,-1.1161128694,12.0108536136283,1.50135670170354,0.502497600528297,2.61746957110354,1
13.888304472,22.6672155857,-32.3327844143,11.4089835344,-1.4840990514,12.0108536136283,1.50135670170354,0.601870079228297,2.98545575310354,1
13.888304472,19.1116635799,-35.8883364201,11.1048361906,-1.2791537851,10.5094969119248,1.50135670170354,-0.595339278675239,2.78051048680354,1
13.888304472,15.5561115742,-39.4438884258,10.8749808613,-1.0510654723,10.5094969119248,1.50135670170354,-0.365483949375237,2.55242217400354,1
13.888304472,12.0005595684,-42.9994404316,11.1608551934,-1.3461600789,10.5094969119248,1.50135670170354,-0.651358281475238,2.84751678060354,1
13.888304472,8.4450075626,-46.5549924374,11.0210174658,-1.0776480435,10.5094969119248,1.50135670170354,-0.511520553875238,2.57900474520354,1
13.888304472,4.8894555569,-50.1105444431,10.7513197825,-1.0633687179,10.5094969119248,1.50135670170354,-0.241822870575238,2.56472541960354,1
13.888304472,1.3339035511,-53.6660964489,11.0358581127,-0.9847508065,10.5094969119248,1.50135670170354,-0.526361200775238,2.48610750820354,1
13.888304472,-2.2216484547,-57.2216484547,10.7631189846,-0.9763166682,10.5094969119248,1.50135670170354,-0.253622072675238,2.47767336990354,1
13.888304472,-5.7772004604,-60.7772004604,11.2535426509,-0.6669327124,10.5094969119248,1.50135670170354,-0.744045738975238,2.16828941410354,1
17.4438564777,125.778223753,70.778223753,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
17.4438564777,122.2226717472,67.2226717472,-0,-0,-0,0,0,0,0
17.4438564777,118.6671197414,63.6671197414,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
17.4438564777,115.1115677357,60.1115677357,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
17.4438564777,111.5560157299,56.5560157299,-0,-0,-0,3.00271340340707,0,3.00271340340707,0
17.4438564777,108.0004637241,53.0004637241,-0,-0,-0,0,0,0,0
17.4438564777,104.4449117184,49.4449117184,-0,-0,-0,0,0,0,0
17.4438564777,100.8893597126,45.8893597126,-0,-0,-0,0,0,0,0
17.4438564777,97.3338077068,42.3338077068,-0,-0,-0,1.50135670170354,0,1.50135670170354,0
17.4438564777,93.7782557011,38.7782557011,-0,-0,-0,0,0,0,0
17.4438564777,90.2227036953,35.2227036953,-0,-0,-0,0,0,0,0
17.4438564777,86.6671516895,31.6671516895,-0,-0,-0,0,0,0,0
17.4438564777,83.1115996838,28.1115996838,-0,-0,-0,0,0,0,0
17.4438564777,79.556047678,24.556047678,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
17.4438564777,76.0004956722,21.0004956722,8.038207827,1.5024536839,-0,-1.50135670170354,-8.038207827,-3.00381038560354,1
17.4438564777,72.4449436665,17.4449436665,-0,-0,7.50678350851768,-1.50135670170354,7.50678350851768,-1.50135670170354,0
17.4438564777,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
17.4438564777,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
17.4438564777,61.7782876492,6.7782876492,-0,-0,-0,0,0,0,0
17.4438564777,58.2227356434,3.2227356434,-0,-0,-0,0,0,0,0
17.4438564777,54.6671836376,-0.332816362400003,-0,-0,-0,0,0,0,0
17.4438564777,51.1116316319,-3.8883683681,-0,-0,-0,0,0,0,0
17.4438564777,47.5560796261,-7.4439203739,11.6193408254,-2.925360126,12.0108536136283,3.00271340340707,0.391512788228297,5.92807352940707,1
17.4438564777,44.0005276203,-10.9994723797,12.0691746639,-2.5526170327,12.0108536136283,3.00271340340707,-0.0583210502717026,5.55533043610707,1
17.4438564777,40.4449756145,-14.5550243855,11.0415787209,-2.192821559,10.5094969119248,3.00271340340707,-0.532081808975239,5.19553496240707,1
17.4438564777,36.8894236088,-18.1105763912,11.8357666866,-1.9755587277,12.0108536136283,1.50135670170354,0.175086927028298,3.47691542940354,1
17.4438564777,33.333871603,-21.666128397,11.5873777322,-1.8946969632,12.0108536136283,1.50135670170354,0.423475881428297,3.39605366490354,1
17.4438564777,29.7783195972,-25.2216804028,11.4318444884,-1.5795838075,10.5094969119248,1.50135670170354,-0.922347576475238,3.08094050920354,1
17.4438564777,26.2227675915,-28.7772324085,10.7846532443,-1.7566462992,10.5094969119248,1.50135670170354,-0.275156332375238,3.25800300090354,1
17.4438564777,22.6672155857,-32.3327844143,10.9969021307,-1.4736029165,10.5094969119248,1.50135670170354,-0.487405218775239,2.97495961820354,1
17.4438564777,19.1116635799,-35.8883364201,11.1807105011,-1.1873018658,10.5094969119248,1.50135670170354,-0.671213589175238,2.68865856750354,1
17.4438564777,15.5561115742,-39.4438884258,11.1437613858,-1.0693255967,10.5094969119248,1.50135670170354,-0.634264473875238,2.57068229840354,1
17.4438564777,12.0005595684,-42.9994404316,10.8656503273,-1.1071603681,10.5094969119248,1.50135670170354,-0.356153415375237,2.60851706980354,1
17.4438564777,8.4450075626,-46.5549924374,10.9998827179,-1.0224724545,10.5094969119248,1.50135670170354,-0.490385805975238,2.52382915620354,1
17.4438564777,4.8894555569,-50.1105444431,10.9965641924,-1.0406939164,10.5094969119248,1.50135670170354,-0.487067280475237,2.54205061810354,1
17.4438564777,1.3339035511,-53.6660964489,11.0944853978,-0.7054505202,10.5094969119248,0,-0.584988485875238,0.7054505202,1
17.4438564777,-2.2216484547,-57.2216484547,10.9258062106,-0.9475160188,10.5094969119248,1.50135670170354,-0.416309298675237,2.44887272050354,1
17.4438564777,-5.7772004604,-60.7772004604,10.935990898,-1.0042567204,10.5094969119248,1.50135670170354,-0.426493986075238,2.50561342210354,1
20.9994084835,125.778223753,70.778223753,-0,-0,-3.00271340340707,4.50407010511061,-3.00271340340707,4.50407010511061,0
20.9994084835,122.2226717472,67.2226717472,-0,-0,-0,0,0,0,0
20.9994084835,118.6671197414,63.6671197414,-0,-0,-0,-3.00271340340707,0,-3.00271340340707,0
20.9994084835,115.1115677357,60.1115677357,-0,-0,-0,4.50407010511061,0,4.50407010511061,0
20.9994084835,111.5560157299,56.5560157299,-0,-0,-3.00271340340707,3.00271340340707,-3.00271340340707,3.00271340340707,0
20.9994084835,108.0004637241,53.0004637241,-0,-0,3.00271340340707,1.50135670170354,3.00271340340707,1.50135670170354,0
20.9994084835,104.4449117184,49.4449117184,-0,-0,-0,-3.00271340340707,0,-3.00271340340707,0
20.9994084835,100.8893597126,45.8893597126,-0,-0,4.50407010511061,-1.50135670170354,4.50407010511061,-1.50135670170354,0
20.9994084835,97.3338077068,42.3338077068,-0,-0,-1.50135670170354,1.50135670170354,-1.50135670170354,1.50135670170354,0
20.9994084835,93.7782557011,38.7782557011,-0,-0,1.50135670170354,1.50135670170354,1.50135670170354,1.50135670170354,0
20.9994084835,90.2227036953,35.2227036953,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
20.9994084835,86.6671516895,31.6671516895,-0,-0,-1.50135670170354,-4.50407010511061,-1.50135670170354,-4.50407010511061,0
20.9994084835,83.1115996838,28.1115996838,-0,-0,-0,0,0,0,0
20.9994084835,79.556047678,24.556047678,-0,-0,-0,0,0,0,0
20.9994084835,76.0004956722,21.0004956722,-0,-0,-0,0,0,0,0
20.9994084835,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
20.9994084835,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
20.9994084835,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
20.9994084835,61.7782876492,6.7782876492,-0,-0,-0,0,0,0,0
20.9994084835,58.2227356434,3.2227356434,-0,-0,-0,0,0,0,0
20.9994084835,54.6671836376,-0.332816362400003,-0,-0,-0,0,0,0,0
20.9994084835,51.1116316319,-3.8883683681,-0,-0,-0,0,0,0,0
20.9994084835,47.5560796261,-7.4439203739,11.7739876971,-3.4399542572,12.0108536136283,3.00271340340707,0.236865916528297,6.44266766060707,1
20.9994084835,44.0005276203,-10.9994723797,11.2946622972,-2.745342106,10.5094969119248,3.00271340340707,-0.785165385275238,5.74805550940707,1
20.9994084835,40.4449756145,-14.5550243855,11.2622703374,-2.1743294601,10.5094969119248,3.00271340340707,-0.752773425475239,5.17704286350707,1
20.9994084835,36.8894236088,-18.1105763912,11.6370346167,-1.8199467271,10.5094969119248,1.50135670170354,-1.12753770477524,3.32130342880354,1
20.9994084835,33.333871603,-21.666128397,10.8043152398,-1.9371970016,10.5094969119248,1.50135670170354,-0.294818327875237,3.43855370330354,1
20.9994084835,29.7783195972,-25.2216804028,11.1826801373,-1.9656239141,10.5094969119248,1.50135670170354,-0.673183225375238,3.46698061580354,1
20.9994084835,26.2227675915,-28.7772324085,11.0934322045,-1.3958341467,10.5094969119248,1.50135670170354,-0.583935292575237,2.89719084840354,1
20.9994084835,22.6672155857,-32.3327844143,10.9007221666,-1.6412976437,10.5094969119248,1.50135670170354,-0.391225254675238,3.14265434540354,1
20.9994084835,19.1116635799,-35.8883364201,10.9169396257,-1.2055763095,10.5094969119248,1.50135670170354,-0.407442713775238,2.70693301120354,1
20.9994084835,15.5561115742,-39.4438884258,10.8329318846,-1.6531226207,10.5094969119248,1.50135670170354,-0.323434972675239,3.15447932240354,1
20.9994084835,12.0005595684,-42.9994404316,10.8702611805,-1.0616962097,10.5094969119248,1.50135670170354,-0.360764268575238,2.56305291140354,1
20.9994084835,8.4450075626,-46.5549924374,10.7940918899,-0.9955147145,10.5094969119248,1.50135670170354,-0.284594977975239,2.49687141620354,1
20.9994084835,4.8894555569,-50.1105444431,10.6783458705,-1.0728753809,10.5094969119248,1.50135670170354,-0.168848958575238,2.57423208260354,1
20.9994084835,1.3339035511,-53.6660964489,11.001881709,-1.1109421269,10.5094969119248,1.50135670170354,-0.492384797075237,2.61229882860354,1
20.9994084835,-2.2216484547,-57.2216484547,10.7724072763,-0.860810499,10.5094969119248,1.50135670170354,-0.262910364375237,2.36216720070354,1
20.9994084835,-5.7772004604,-60.7772004604,10.8366348866,-0.7637377191,10.5094969119248,1.50135670170354,-0.327137974675239,2.26509442080354,1
24.5549604893,125.778223753,70.778223753,-0,-0,1.50135670170354,-1.50135670170354,1.50135670170354,-1.50135670170354,0
24.5549604893,122.2226717472,67.2226717472,-0,-0,3.00271340340707,0,3.00271340340707,0,0
24.5549604893,118.6671197414,63.6671197414,-0,-0,-7.50678350851768,-1.50135670170354,-7.50678350851768,-1.50135670170354,0
24.5549604893,115.1115677357,60.1115677357,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
24.5549604893,111.5560157299,56.5560157299,-0,-0,3.00271340340707,-3.00271340340707,3.00271340340707,-3.00271340340707,0
24.5549604893,108.0004637241,53.0004637241,-0,-0,-0,-4.50407010511061,0,-4.50407010511061,0
24.5549604893,104.4449117184,49.4449117184,-0,-0,-0,3.00271340340707,0,3.00271340340707,0
24.5549604893,100.8893597126,45.8893597126,-0,-0,-0,3.00271340340707,0,3.00271340340707,0
24.5549604893,97.3338077068,42.3338077068,-0,-0,-3.00271340340707,-7.50678350851768,-3.00271340340707,-7.50678350851768,0
24.5549604893,93.7782557011,38.7782557011,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
24.5549604893,90.2227036953,35.2227036953,-0,-0,-9.00814021022122,0,-9.00814021022122,0,0
24.5549604893,86.6671516895,31.6671516895,-0,-0,3.00271340340707,0,3.00271340340707,0,0
24.5549604893,83.1115996838,28.1115996838,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
24.5549604893,79.556047678,24.556047678,-0,-0,-0,0,0,0,0
24.5549604893,76.0004956722,21.0004956722,-0,-0,-3.00271340340707,1.50135670170354,-3.00271340340707,1.50135670170354,0
24.5549604893,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
24.5549604893,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
24.5549604893,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
24.5549604893,61.7782876492,6.7782876492,-0,-0,-0,0,0,0,0
24.5549604893,58.2227356434,3.2227356434,-0,-0,-0,0,0,0,0
24.5549604893,54.6671836376,-0.332816362400003,-0,-0,-0,0,0,0,0
24.5549604893,51.1116316319,-3.8883683681,-0,-0,-0,0,0,0,0
24.5549604893,47.5560796261,-7.4439203739,11.0750482172,-3.6505012805,10.5094969119248,3.00271340340707,-0.565551305275239,6.65321468390707,1
24.5549604893,44.0005276203,-10.9994723797,10.7384065296,-3.1288992252,10.5094969119248,3.00271340340707,-0.228909617675239,6.13161262860707,1
24.5549604893,40.4449756145,-14.5550243855,11.2347312289,-2.3029321707,10.5094969119248,1.50135670170354,-0.725234316975238,3.80428887240354,1
24.5549604893,36.8894236088,-18.1105763912,11.067697343,-2.2564570613,10.5094969119248,3.00271340340707,-0.558200431075239,5.25917046470707,1
24.5549604893,33.333871603,-21.666128397,10.7116879239,-2.0637520353,10.5094969119248,1.50135670170354,-0.202191011975238,3.56510873700354,1
24.5549604893,29.7783195972,-25.2216804028,11.1793293931,-1.6659986431,10.5094969119248,1.50135670170354,-0.669832481175238,3.16735534480354,1
24.5549604893,26.2227675915,-28.7772324085,10.6335303818,-1.5989980771,10.5094969119248,1.50135670170354,-0.124033469875238,3.10035477880354,1
24.5549604893,22.6672155857,-32.3327844143,11.2056885813,-1.2052555545,10.5094969119248,1.50135670170354,-0.696191669375239,2.70661225620354,1
24.5549604893,19.1116635799,-35.8883364201,10.6289123689,-1.3718949404,10.5094969119248,1.50135670170354,-0.119415456975238,2.87325164210354,1
24.5549604893,15.5561115742,-39.4438884258,11.2051422954,-1.1074997383,10.5094969119248,1.50135670170354,-0.695645383475238,2.60885644000354,1
24.5549604893,12.0005595684,-42.9994404316,10.4756337178,-0.9345483521,10.5094969119248,1.50135670170354,0.0338631941247627,2.43590505380354,1
24.5549604893,8.4450075626,-46.5549924374,10.7387129652,-1.1427026004,10.5094969119248,1.50135670170354,-0.229216053275238,2.64405930210354,1
24.5549604893,4.8894555569,-50.1105444431,10.8818620586,-0.8368025595,10.5094969119248,1.50135670170354,-0.372365146675238,2.33815926120354,1
24.5549604893,1.3339035511,-53.6660964489,10.8715298811,-0.6582966703,10.5094969119248,0,-0.362032969175239,0.6582966703,1
24.5549604893,-2.2216484547,-57.2216484547,10.7043062629,-0.9398350819,10.5094969119248,1.50135670170354,-0.194809350975238,2.44119178360354,1
24.5549604893,-5.7772004604,-60.7772004604,10.7482661662,-0.9840104925,10.5094969119248,1.50135670170354,-0.238769254275239,2.48536719420354,1
28.110512495,125.778223753,70.778223753,-0,-0,-6.00542680681415,-4.50407010511061,-6.00542680681415,-4.50407010511061,0
28.110512495,122.2226717472,67.2226717472,-0,-0,1.50135670170354,7.50678350851768,1.50135670170354,7.50678350851768,0
28.110512495,118.6671197414,63.6671197414,-0,-0,-0,3.00271340340707,0,3.00271340340707,0
28.110512495,115.1115677357,60.1115677357,-0,-0,-0,-3.00271340340707,0,-3.00271340340707,0
28.110512495,111.5560157299,56.5560157299,-0,-0,-3.00271340340707,4.50407010511061,-3.00271340340707,4.50407010511061,0
28.110512495,108.0004637241,53.0004637241,-0,-0,-0,0,0,0,0
28.110512495,104.4449117184,49.4449117184,-0,-0,-12.0108536136283,-6.00542680681415,-12.0108536136283,-6.00542680681415,0
28.110512495,100.8893597126,45.8893597126,-0,-0,-6.00542680681415,1.50135670170354,-6.00542680681415,1.50135670170354,0
28.110512495,97.3338077068,42.3338077068,-0,-0,-1.50135670170354,-10.5094969119248,-1.50135670170354,-10.5094969119248,0
28.110512495,93.7782557011,38.7782557011,-0,-0,-3.00271340340707,-1.50135670170354,-3.00271340340707,-1.50135670170354,0
28.110512495,90.2227036953,35.2227036953,-0,-0,-0,6.00542680681415,0,6.00542680681415,0
28.110512495,86.6671516895,31.6671516895,-0,-0,-6.00542680681415,-3.00271340340707,-6.00542680681415,-3.00271340340707,0
28.110512495,83.1115996838,28.1115996838,-0,-0,1.50135670170354,-3.00271340340707,1.50135670170354,-3.00271340340707,0
28.110512495,79.556047678,24.556047678,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
28.110512495,76.0004956722,21.0004956722,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
28.110512495,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
28.110512495,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
28.110512495,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
28.110512495,61.7782876492,6.7782876492,-0,-0,-0,0,0,0,0
28.110512495,58.2227356434,3.2227356434,-0,-0,-0,0,0,0,0
28.110512495,54.6671836376,-0.332816362400003,-0,-0,-0,0,0,0,0
28.110512495,51.1116316319,-3.8883683681,-0,-0,-0,0,0,0,0
28.110512495,47.5560796261,-7.4439203739,10.769772503,-2.9999270735,10.5094969119248,3.00271340340707,-0.260275591075239,6.00264047690707,1
28.110512495,44.0005276203,-10.9994723797,9.8887666101,-3.2423319423,10.5094969119248,3.00271340340707,0.620730301824763,6.24504534570707,1
28.110512495,40.4449756145,-14.5550243855,10.5781314099,-2.5939887009,10.5094969119248,3.00271340340707,-0.0686344979752374,5.59670210430707,1
28.110512495,36.8894236088,-18.1105763912,11.2791214308,-2.3089577827,10.5094969119248,1.50135670170354,-0.769624518875238,3.81031448440354,1
28.110512495,33.333871603,-21.666128397,10.5652632631,-2.3686525806,10.5094969119248,1.50135670170354,-0.0557663511752384,3.87000928230354,1
28.110512495,29.7783195972,-25.2216804028,10.8741574947,-1.4495620424,10.5094969119248,1.50135670170354,-0.364660582775238,2.95091874410354,1
28.110512495,26.2227675915,-28.7772324085,10.7691911346,-1.6386771898,10.5094969119248,1.50135670170354,-0.259694222675238,3.14003389150354,1
28.110512495,22.6672155857,-32.3327844143,10.5425834498,-1.2777161153,10.5094969119248,1.50135670170354,-0.0330865378752385,2.77907281700354,1
28.110512495,19.1116635799,-35.8883364201,10.7649024683,-1.2342137175,10.5094969119248,1.50135670170354,-0.255405556375239,2.73557041920354,1
28.110512495,15.5561115742,-39.4438884258,10.732026512,-1.2929963684,10.5094969119248,1.50135670170354,-0.222529600075237,2.79435307010354,1
28.110512495,12.0005595684,-42.9994404316,10.7743081793,-1.2137226275,10.5094969119248,1.50135670170354,-0.264811267375238,2.71507932920354,1
28.110512495,8.4450075626,-46.5549924374,10.8491650951,-0.8983946806,10.5094969119248,1.50135670170354,-0.339668183175238,2.39975138230354,1
28.110512495,4.8894555569,-50.1105444431,10.8509385552,-1.0279510646,10.5094969119248,1.50135670170354,-0.341441643275239,2.52930776630354,1
28.110512495,1.3339035511,-53.6660964489,10.36009175,-1.0307648306,10.5094969119248,1.50135670170354,0.149405161924761,2.53212153230354,1
28.110512495,-2.2216484547,-57.2216484547,10.7276490653,-1.1694369574,10.5094969119248,1.50135670170354,-0.218152153375238,2.67079365910354,1
28.110512495,-5.7772004604,-60.7772004604,10.2056052559,-1.0209889626,10.5094969119248,1.50135670170354,0.303891656024762,2.52234566430354,1
31.6660645008,125.778223753,70.778223753,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
31.6660645008,122.2226717472,67.2226717472,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
31.6660645008,118.6671197414,63.6671197414,-0,-0,-0,4.50407010511061,0,4.50407010511061,0
31.6660645008,115.1115677357,60.1115677357,-0,-0,-0,4.50407010511061,0,4.50407010511061,0
